SUMMARY_NR,REPORT_ID,EVENT_DATE,EVENT_TIME,EVENT_DESC,EVENT_KEYWORD,CONST_END_USE,BUILD_STORIES,NONBUILD_HT,PROJECT_COST,PROJECT_TYPE,SIC_LIST,FATALITY,STATE_FLAG,ABSTRACT_TEXT,LOAD_DT
202457834,950647,2012-07-19 12:00:00+00:00,,Worker Sustains Injuries in Bathroom Fall,"HEAD,SLIP,STRUCK AGAINST,WALKING SURFACE,HIP,LEG,UNSTABLE POSITION",,,,,,6331,,,,2019-07-22 00:18:31+00:00
201152089,950633,1998-03-30 08:50:00+00:00,,EMPLOYEE INJURED IN FALL FROM ROOF,"FRACTURE,ROOF,BACK,FALL,NECK,TRAILER,HIP",,,,,,4231,,,,2019-07-22 00:18:30+00:00
201152097,950633,1998-12-31 19:30:00+00:00,,Employee's finger amputated while working on engine,"AMPUTATED,VEHICLE,MECHANIC,LOCKOUT,TRUCK",,,,,,4212,,,,2019-07-22 00:18:30+00:00
201152105,950633,1999-04-13 10:44:00+00:00,,Employees hand crushed by machine,"CAUGHT BY,CRUSHED,ARM,CONVEYOR BELT,HAND,CONTUSION",,,,,,723,,,,2019-07-22 00:18:30+00:00
201152147,950633,1998-12-08 09:50:00+00:00,,"Four employees fall from scaffold, one dies","PLATFORM,FALL,MIDRAIL,PUMP,CONCRETE,SCAFFOLD",G,4.0,,G,A,1742,X,,,2019-07-22 00:18:30+00:00
201152188,950633,1999-02-09 00:05:00+00:00,,Employee crushes finger while moving steel coil,"CRANE HOOK,STEEL,PPE,FINGER,GLOVE,CAUGHT BETWEEN,CRUSHED",,,,,,3441,,,,2019-07-22 00:18:30+00:00
201152196,950633,1999-02-23 08:35:00+00:00,,Employee Loses Arm Between Motorized Wheel and Steel Pipe,"GRINDER,AMPUTATED,WELDER,PIPE,ARM",,,,,,3443,,,,2019-07-22 00:18:30+00:00
201156296,950633,2002-02-25 09:55:00+00:00,,Employee injured while operatating a pallet jack,"FRACTURE,WAREHOUSE,PALLET,FREEZER COMPARTMENT,JACK",,,,,,5411,,,,2019-07-22 00:18:30+00:00
201156304,950633,2002-04-03 13:30:00+00:00,,Employee Suffers Multiple Fractures,"FRACTURE,BOOM,ROPE,INDUSTRIAL TRUCK,TRAILER,HAND,WRIST",,,,,,5012,,,,2019-07-22 00:18:30+00:00
201156312,950633,2002-03-15 18:20:00+00:00,,Employee injured by piece of shattered punch press bit,"STRUCK BY,FLYING OBJECT,FACE,PUNCH PRESS",,,,,,3599,,,,2019-07-22 00:18:30+00:00
201156320,950633,2002-05-22 14:35:00+00:00,,Employee injured while using horizontal drill press,"AMPUTATED,FINGER,SLIP,STRUCK AGAINST,LACERATION,DRILL PRESS",,,,,,2491,,,,2019-07-22 00:18:30+00:00
201156338,950633,2002-10-15 08:00:00+00:00,,Employee Killed After Backing Into Unguarded Roof Opening,"FALL,ROOF OPENING,UNGUARDED",C,1.0,33.0,D,C,1761,X,,,2019-07-22 00:18:30+00:00
201156346,950633,2002-08-12 14:30:00+00:00,,Employee Trips and Fractures Leg,"CLEARANCE,FRACTURE,TRIPPED,FALL,WORK SURFACE,LEG",,,,,,3281,,,,2019-07-22 00:18:30+00:00
201156353,950633,2002-07-26 14:32:00+00:00,,Employee Is Injured in Fall from Stepladder,"FRACTURE,STEPLADDER,WORK RULES,LADDER,CONSTRUCTION,FALL,ANKLE,LEG,UNSTABLE POSITION",A,2.0,,A,A,1751,,,,2019-07-22 00:18:30+00:00
201156361,950633,2002-07-16 09:30:00+00:00,,Forklift Runs over Employee's Foot,"FRACTURE,INDUSTRIAL TRUCK,STRUCK BY,RUN OVER,FOOT",,,,,,4222,,,,2019-07-22 00:18:30+00:00
201156379,950633,2002-12-13 11:00:00+00:00,,Employee Killed When Struck by Falling Doors,"HEAD,CARDIAC ARREST,STRUCK BY,FALLING OBJECT,DOOR",,,,,,2439,X,,,2019-07-22 00:18:30+00:00
201156387,950633,2002-12-24 01:30:00+00:00,,Employee injured when struck by cooking grill component,"FRACTURE,STRUCK BY,LEG",,,,,,5812,,,,2019-07-22 00:18:30+00:00
201156395,950633,2002-08-13 10:00:00+00:00,,Employee's Hand Crushed in Mold Making Machine,"FRACTURE,FINGER,MOLDING MACHINE,STRUCK AGAINST,CAUGHT BETWEEN,CRUSHED,LACERATION,CONVEYOR,HAND",,,,,,3259,,,,2019-07-22 00:18:30+00:00
201156403,950633,2002-10-28 09:30:00+00:00,,Employee killed in fall exiting roof onto extension ladder,"HEAD,EXTENSION LADDER,ROOF,UNSECURED,HEMORRHAGE,WORK RULES,CONSTRUCTION,DESCENDING,FALL,UNSTABLE POSITION",H,1.0,15.0,A,A,1731,X,,,2019-07-22 00:18:30+00:00
201156429,950633,2002-08-26 09:25:00+00:00,,Employee's Leg Fractured When Struck by Falling Stack of Boa,"FRACTURE,UNSECURED,WORK RULES,OVERLOADED,STRUCK BY,FALLING OBJECT,LEG,OVERTURN",,,,,,2434,,,,2019-07-22 00:18:30+00:00
201156437,950633,2002-08-17 10:15:00+00:00,,Employee's Arm Is Fractured in Fall from Forklift,"FRACTURE,IND TRK OPERATOR,STEEL,INDUSTRIAL TRUCK,FALL,MECH MAT HANDLING,ARM,LOST BALANCE,MILL--PLANT,UNSTABLE POSITION",,,,,,3312,,,,2019-07-22 00:18:30+00:00
201156445,950633,2002-09-12 01:45:00+00:00,,Employee is injured in fall from top of hopper car,"HOPPER CAR,FRACTURE,DUST,WORK RULES,RAILROAD CAR,TRIPPED,FALL,SLIPPERY SURFACE,WORK SURFACE,LEG",,,,,,3312,,,,2019-07-22 00:18:30+00:00
201165909,950641,2004-05-23 19:00:00+00:00,,Employee's thumb amputated by vent pipe,"AMPUTATED,FOOD PREPARATION,VENTILATION,UNSECURED,MECHANIC,THUMB,HEAT EXCHANGER,PIPE,STRUCK BY",,,,,,2099,,,,2019-07-22 00:18:30+00:00
201165917,950641,2004-05-27 08:15:00+00:00,,Employee Is Injured in Fall from Telephone Pole,"FRACTURE,SHOULDER,TELECOM WORK,BACK,DISLOCATED,FALL,FALL PROTECTION,WRIST",,,,,,4813,,,,2019-07-22 00:18:30+00:00
201165925,950641,2004-06-17 10:46:00+00:00,,Employee Dies after Fall from Roof When Support Breaks,"SUPPORT POSTS,ROOF,FALL",C,1.0,16.0,B,A,1751,X,,,2019-07-22 00:18:30+00:00
201165933,950641,2004-03-27 04:30:00+00:00,,Employee dies when pinned under truck,"ASPHYXIATED,PINNED,TRUCK,STRUCK BY",I,,,D,B,1611,X,,,2019-07-22 00:18:30+00:00
201165941,950641,2004-03-17 10:00:00+00:00,,Employee's fingers partially amputated in press,"AMPUTATED,FINGER,CAUGHT BY,CAUGHT BETWEEN,STRUCK BY,HYDRAULIC PRESS,NIP POINT,PRESS,UNGUARDED",,,,,,3492,,,,2019-07-22 00:18:30+00:00
201165958,950641,2004-06-26 08:45:00+00:00,,Employee Is Injured When Struck by Falling Shelf,"FRACTURE,DEMOLITION,UNSECURED,BACK,STRUCK BY,FALLING OBJECT,STORAGE AREA,VERTEBRA",,,,,,4225,,,,2019-07-22 00:18:30+00:00
201156510,950633,2002-09-07 13:00:00+00:00,,Employee Fractures Leg When Trash Compactor Falls on Him,"FRACTURE,UNEVEN GROUND,PINNED,TRASH COMPACTOR,STRUCK BY,WORK SURFACE,LEG,OVERTURN",,,,,,5812,,,,2019-07-22 00:18:30+00:00
201156528,950633,2002-10-28 22:00:00+00:00,,Employee injured while stacking drums,"FRACTURE,FINGER,DRUM,CRUSHED,HAND",,,,,,3089,,,,2019-07-22 00:18:30+00:00
201156536,950633,2002-09-18 12:05:00+00:00,,Employee Is Killed in Fall from Waste Truck Trailer,"FRACTURE,GARBAGE TRUCK,LIFELINE,WORK RULES,SLIP,SKULL,FALL,FALL PROTECTION,TRAILER,UNSTABLE POSITION",,,,,,4231,X,,,2019-07-22 00:18:30+00:00
201156544,950633,2002-09-27 11:10:00+00:00,,Employee Suffers Lacerations When Mirror Glass Breaks,"PPE,LACERATION,ARTERY,WRIST",A,,,A,E,1793,,,,2019-07-22 00:18:30+00:00
201156551,950633,2002-05-10 11:55:00+00:00,,Employee's thumb amputated when caught in tunnion roller,"WHEEL,BLASTING,AMPUTATED,THUMB,ROLLER--MACH/PART,CAUGHT BETWEEN,COATING OPERATION,CONCRETE PIPE,HAND",,,,,,3272,,,,2019-07-22 00:18:30+00:00
201156569,950633,2002-09-13 11:00:00+00:00,,Employee's toe is crushed when run over by pallet rider,"CLEARANCE,AMPUTATED,WORK RULES,CRUSHED,INDUSTRIAL TRUCK,MECH MAT HANDLING,TOE,RUN OVER,FOOT,INATTENTION",,,,,,3069,,,,2019-07-22 00:18:30+00:00
201156577,950633,2002-06-12 08:30:00+00:00,,Employee's finger amputated in belt and pulley,"AMPUTATED,BELT,FINGER,CLEANING,CAUGHT BETWEEN,NIP POINT,PULLEY",,,,,,3542,,,,2019-07-22 00:18:30+00:00
201156585,950633,2002-08-28 16:00:00+00:00,,Employee Is Injured in Jump from Burning Equipment,"BURN,FRACTURE,WORK RULES,EQUIPMENT OPERATOR,FIRE,CONSTRUCTION,FALL,FOOT",A,,,G,A,1741,,,,2019-07-22 00:18:30+00:00
201156593,950633,2002-09-26 15:00:00+00:00,,Employee Is Injured While Moving Truck Tire,"FRACTURE,STRUCK BY,FALLING OBJECT,LEG,TIRE",,,,,,5531,,,,2019-07-22 00:18:30+00:00
201156601,950633,2002-11-01 10:30:00+00:00,,Employee killed when crushed by forklift,"ROLL-OVER,CRUSHED,INDUSTRIAL TRUCK",,,,,,2873,X,,,2019-07-22 00:18:30+00:00
201169547,950641,2007-09-20 06:45:00+00:00,,Employee injured in fall from parking structure deck,"FRACTURE,GUARDRAIL,INSTALLING,BARRIER GUARD,WORK RULES,CONSTRUCTION,FALL,FALL PROTECTION,HIP",B,1.0,14.0,D,A,1731,,,,2019-07-22 00:18:30+00:00
201169554,950641,2007-09-21 08:45:00+00:00,,Employee amputates toes using saw to grind plank,"PORTABLE POWER TOOL,AMPUTATED,GUARD,WORK RULES,STRUCK AGAINST,CONSTRUCTION,SAW,LACERATION,TOE,INATTENTION",A,2.0,28.0,D,A,1751,,,,2019-07-22 00:18:30+00:00
201169562,950641,2007-12-18 18:00:00+00:00,,Employee Dies after an Infection Caused by a Fall,"CLEANING,INFECTION,FALL,FACE",,,,,,8211,,,,2019-07-22 00:18:30+00:00
201169570,950641,2007-08-15 00:30:00+00:00,,Employee Hospitalized after Fracturing Ankle on Pallet Jack,"PALLET,ANKLE,TRUCK DRIVER",,,,,,5148,,,,2019-07-22 00:18:30+00:00
201169588,950641,2007-09-28 10:00:00+00:00,,Employee injured in fall climbing ladder fixed on scaffold,"FRACTURE,WORK RULES,LADDER,CONSTRUCTION,FIXED LADDER,FALL,LOST BALANCE,VERTEBRA,SCAFFOLD",A,2.0,27.0,E,A,1799,,,,2019-07-22 00:18:30+00:00
201169596,950641,2007-11-20 15:30:00+00:00,,Employee Dies in Fall from Elevated Location,"FRACTURE,HEAD,REPAIR,MECHANIC,SKULL,FALL,FALL PROTECTION,ELEVATED WORK PLAT,PUMP,MOTOR VEHICLE",,,,,,7538,X,,,2019-07-22 00:18:30+00:00
201169604,950641,2007-12-10 12:40:00+00:00,,Employee Is Struck by Beam and Sustains Fractured Leg,"FRACTURE,STEEL BEAM,MECH MAT HANDLING,STRUCK BY,CRANE,LEG",,,,,,5084,,,,2019-07-22 00:18:30+00:00
201169612,950641,2007-10-26 15:00:00+00:00,,Employee injured in fall while descending scaffold rails,"HEAD,WORK RULES,CONSTRUCTION,DESCENDING,FALL,LOST BALANCE,LEG,SCAFFOLD,UNSTABLE POSITION",A,2.0,30.0,D,A,1741,,,,2019-07-22 00:18:30+00:00
201169620,950641,2007-11-17 12:20:00+00:00,,Employee Amputates Fingers While Working Baggage Conveyor,"AMPUTATED,BAGGAGE CONVEYOR,FINGER,CAUGHT BY,CONVEYOR,CONVEYOR BELT,UNGUARDED,INATTENTION",,,,,,4512,,,,2019-07-22 00:18:30+00:00
201169638,950641,2007-09-25 07:00:00+00:00,,Employee Slips and Sustains Chemical Burns,"BURN,HEAT,SODIUM HYDROXIDE,SLIP,CHEMICAL BURN,LOST BALANCE,UNGUARDED,CHEMICAL",,,,,,3471,,,,2019-07-22 00:18:30+00:00
201169646,950641,2007-08-21 13:53:00+00:00,,Employee Is Shocked by Overhead Power Line,"BURN,SHOCK,AMPUTATED,OVERHEAD POWER LINE,FIXED LADDER,ELECTRIC SHOCK,METAL STRIP,HAND,AERIAL LIFT",,,,,,3499,,,,2019-07-22 00:18:30+00:00
201169653,950641,2008-02-06 17:55:00+00:00,,Worker Lacerates Hand in Cake Slicer,"FOOD PREPARATION,SLICER,CLEANING,MIXER,LOCKOUT,SAW,LACERATION,BLADE,COMMUNICATION,HAND",,,,,,2051,,,,2019-07-22 00:18:30+00:00
201169661,950641,2007-12-28 11:19:00+00:00,,Tree Trimmer Sustains Injuries When Pinned by Falling Fronds,"TREE PRUNER,UNCONSCIOUSNESS,PINNED,TREE,FALLING OBJECT,TREE TRIMMING,CONTUSION",,,,,,783,,,,2019-07-22 00:18:30+00:00
201169679,950641,2007-12-21 10:34:00+00:00,,Two employees injured in fall from unsecured scaffold,"FRACTURE,UNSECURED,WORK RULES,CONSTRUCTION,FALL,BRACING,ELEVATED WORK PLAT,HIP,SCAFFOLD,UNSTABLE POSITION",A,2.0,10.0,A,A,1761,,,,2019-07-22 00:18:30+00:00
201169687,950641,2007-09-06 14:05:00+00:00,,Employee Is Injured in Fall from Ladder,"FRACTURE,LADDER,FALL",,,,,,8211,,,,2019-07-22 00:18:30+00:00
201169695,950641,2007-11-28 07:49:00+00:00,,Employee Falls from Forklift and Fractures Ribs,"FRACTURE,STRUCK AGAINST,INDUSTRIAL TRUCK,RIB,FALL,FALL PROTECTION,ELEVATED WORK PLAT,DOOR",,,,,,4512,,,,2019-07-22 00:18:30+00:00
201169703,950641,2008-03-01 08:41:00+00:00,,Worker Is Killed While Dismantling Scaffold,"CONSTRUCTION,FALL,SCAFFOLD",H,14.0,,G,C,1799,X,,,2019-07-22 00:18:30+00:00
201169711,950641,2008-03-04 14:06:00+00:00,,Employee Is Killed When He Falls from Roof,"HEAD,ROOF,BUILDING,PPE,FALL,FALL PROTECTION,WORK SURFACE",,,,,,6531,X,,,2019-07-22 00:18:30+00:00
201169729,950641,2008-02-29 12:30:00+00:00,,Employees Get Sick from Inhaling Chemical Vapors,"INHALATION,SPILL,CHEMICAL",,,,,,8069,,,,2019-07-22 00:18:30+00:00
201169737,950641,2007-10-31 09:30:00+00:00,,Employee injured in fall when ladder slips out,"FRACTURE,EXTENSION LADDER,UNSECURED,WORK RULES,LADDER,SLIP,CONSTRUCTION,FALL,ANKLE,UNSTABLE POSITION",A,2.0,18.0,A,C,1711,,,,2019-07-22 00:18:30+00:00
201169745,950641,2007-10-17 11:00:00+00:00,,Employee Is Injured in Fall from Ladder,"FRACTURE,UNCONSCIOUSNESS,GUARDRAIL,LADDER,FALL,FALL PROTECTION,PALLET,STORAGE RACK,ARM,UNSTABLE POSITION",,,,,,5712,,,,2019-07-22 00:18:30+00:00
201169752,950641,2008-03-11 13:20:00+00:00,,Employee Fractures Shoulder When Caught Between Bins,"FRACTURE,SHOULDER,CONSTRUCTION,CAUGHT BETWEEN,INDUSTRIAL TRUCK",B,15.0,,G,A,1522,,,,2019-07-22 00:18:30+00:00
201169760,950641,2008-03-02 15:45:00+00:00,,Employee Gets Fingers Amputated as His Hand Got Caught in Ma,"AMPUTATED,FINGER,HAND",,,,,,2051,,,,2019-07-22 00:18:30+00:00
201169778,950641,2007-10-01 11:25:00+00:00,,Employee injured when aerial lift flips backward on slope,"FRACTURE,HEAD,COUNTERBALANCE,WORK RULES,CONSTRUCTION,STEEP GRADE,UNTRAINED,AERIAL LIFT,OVERTURN,UNSTABLE POSITION",A,4.0,48.0,G,A,1799,,,,2019-07-22 00:18:30+00:00
201169786,950641,2008-01-11 13:00:00+00:00,,Painter Fractures Skull in Fall from Scaffolding,"FRACTURE,MOBILE SCAFFOLD,PPE,RAIL,CONSTRUCTION,SKULL,FALL,LOST BALANCE,PAINTER,SCAFFOLD",B,2.0,19.0,A,B,1522,,,,2019-07-22 00:18:30+00:00
201169794,950641,2008-03-12 03:29:00+00:00,,Salesman Dies of Heart Attack,"CARDIOVASC SYSTEM,HEART,WAREHOUSE,HEART ATTACK,CARDIAC ARREST,CARDIOVASC DISEASE",,,,,,5148,X,,,2019-07-22 00:18:30+00:00
201169802,950641,2008-03-26 14:10:00+00:00,,Firefighter Is Killed When Struck by Door,"FIREFIGHTER,FRACTURE,ROTATING KNIFE,FIRE,SAW,EXPLOSION,STRUCK BY",,,,,,9224,X,,,2019-07-22 00:18:30+00:00
201169810,950641,2007-12-11 10:30:00+00:00,,Employee suffers multiple fractures in fall from roof,"FRACTURE,ROOF,WORK RULES,FOREARM,CONSTRUCTION,FALL,FALL PROTECTION,HIP,SLOPE,UNSTABLE POSITION",A,2.0,31.0,E,A,1521,,,,2019-07-22 00:18:30+00:00
201169828,950641,2008-03-24 10:30:00+00:00,,Employee Is Injured by Falling Branch,"FRACTURE,TREE LIMB,CHIPPER,TREE,PELVIS,STRUCK BY,FALLING OBJECT,HIP,TREE TRIMMING",,,,,,783,,,,2019-07-22 00:18:30+00:00
201169836,950641,2007-11-15 22:10:00+00:00,,Employee Fractures Elbow in Fall from Ladder,"FRACTURE,LADDER,FALL,ELBOW,LOST BALANCE",,,,,,7812,X,,,2019-07-22 00:18:30+00:00
201169844,950641,2007-11-17 11:30:00+00:00,,"Crane Overturns, No Injuries Are Reported","HIGH WIND,CRANE,OVERTURN",,,,,,7353,,,,2019-07-22 00:18:30+00:00
201169851,950641,2007-11-02 07:40:00+00:00,,Employee injured when struck by falling crane load,"FRACTURE,UNSECURED,TOWER CRANE,WORK RULES,LOAD SHIFT,SUSPENDED LOAD,CONSTRUCTION,SLING,FALLING OBJECT,VERTEBRA",B,20.0,,G,A,1771,,,,2019-07-22 00:18:30+00:00
201169869,950641,2007-12-14 14:00:00+00:00,,Employee's spine fractured in fall through scaffold opening,"FRACTURE,SPINE,WORK RULES,CONSTRUCTION,FALL,FALL PROTECTION,ELEVATED WORK PLAT,PAINTER,WORK SURFACE,SCAFFOLD",H,4.0,80.0,G,A,1721,,,,2019-07-22 00:18:30+00:00
201169877,950641,2008-04-24 10:45:00+00:00,,Employee Fractures Ankle in Fall from Ladder,"FRACTURE,ELECTRICIAN,LADDER,FALL,ANKLE",H,1.0,,E,A,1731,,,,2019-07-22 00:18:30+00:00
201169885,950641,2008-02-05 13:05:00+00:00,,Employee's Finger Is Amputated by Band Saw,"AMPUTATED,BANDSAW,FINGER,GUARD,SAW,UNGUARDED",,,,,,5411,,,,2019-07-22 00:18:30+00:00
201169893,950641,2007-11-05 10:21:00+00:00,,Employee injured in fall from ladder onto rebar,"INSTALLING,REBAR,IMPALED,CARPENTER,STEPLADDER,WORK RULES,STRUCK AGAINST,CONSTRUCTION,FALL",A,3.0,34.0,C,B,1521,,,,2019-07-22 00:18:30+00:00
201169901,950641,2008-04-08 14:37:00+00:00,,Tree Trimmer Is Caught and Killed in Chipper,"CHAIN SAW,CAUGHT BY,CHIPPER,TREE,TRUCK,TRUCK BOOM,TREE TRIMMING",,,,,,9512,X,,,2019-07-22 00:18:30+00:00
201169919,950641,2007-11-11 05:00:00+00:00,,"Employee Caught Between Bin and Cart, Fractures Ankle","FRACTURE,STORAGE BIN,DEADMAN CONTROL,FOOT CONTROL,CAUGHT BETWEEN,ANKLE,CART",,,,,,4512,,,,2019-07-22 00:18:30+00:00
201169927,950641,2008-03-08 16:00:00+00:00,,Metal Plate Falls Onto Employee,"METAL SHEET,INDUSTRIAL TRUCK,MECH MAT HANDLING,STRUCK BY,FALLING OBJECT,UNTRAINED,HIP,LEG",,,,,,3446,X,,,2019-07-22 00:18:30+00:00
201169935,950641,2007-11-26 15:00:00+00:00,,Employees Are Burned in Movie Filming Accident,"BURN,EXPLOSIVES,PPE,EXPLOSION,FACE,PYROTECHNICS,HAND",,,,,,7812,,,,2019-07-22 00:18:30+00:00
201169943,950641,2008-03-17 10:00:00+00:00,,Employee Is Injured in Fall from Platform,"PLATFORM,FRACTURE,HEAD,SHOULDER,RIB,UNSTABLE SURFACE,FALL,ELEVATED WORK PLAT,VERTEBRA,DOOR",,,,,,7812,,,,2019-07-22 00:18:30+00:00
201169950,950641,2008-05-13 09:30:00+00:00,,Two employees are injured in fall from scaffold,"STEPLADDER,FALL,PAINTER,SCAFFOLD",B,3.0,35.0,A,C,1721,,,,2019-07-22 00:18:30+00:00
201169968,950641,2007-11-17 03:30:00+00:00,,Employee Fracture S Leg When Struck by Car,"KNEE,FRACTURE,LIGAMENT,AUTOMOBILE,STRUCK BY,LEG",,,,,,7812,,,,2019-07-22 00:18:30+00:00
201169976,950641,2008-02-19 11:30:00+00:00,,Employee Is Injured in Wall Collapse,"FRACTURE,HEAD,DEMOLITION,COLLAPSE,BACK,LOADER,STRUCK BY,HAND TOOL,VERTEBRA",C,1.0,,A,B,1795,,,,2019-07-22 00:18:30+00:00
201169984,950641,2007-11-24 11:00:00+00:00,,"Employee Is Struck by Falling Palm Fronds, Fractures Ribs","FRACTURE,PALM TREE,BACK,RIB,STRUCK BY,FALLING OBJECT,VERTEBRA,TREE TRIMMING",,,,,,783,,,,2019-07-22 00:18:30+00:00
201169992,950641,2008-03-01 10:30:00+00:00,,Employee Falls from Ladder and Fractures Elbow,"FRACTURE,LADDER,FALL,ELBOW",,,,,,8211,,,,2019-07-22 00:18:30+00:00
201157393,950633,2002-06-20 19:00:00+00:00,,Employee's fingers amputated when hand caught in gears,"AMPUTATED,FINGER,LOCKOUT,ROLLER--MACH/PART,CAUGHT BETWEEN,SCREW JACK,GEAR,HAND",,,,,,3648,,,,2019-07-22 00:18:30+00:00
201157401,950633,2003-10-04 10:00:00+00:00,,Heart Attack,HEART ATTACK,A,2.0,,A,E,1731,,,,2019-07-22 00:18:30+00:00
201157419,950633,2000-04-24 08:25:00+00:00,,Employee's forearm lacerated in milk packaging machine,"WORK RULES,INTERLOCK,JAMMED,LOCKOUT,CAUGHT BETWEEN,LACERATION,MANDREL,ARM,UNTRAINED",,,,,,9223,,,,2019-07-22 00:18:30+00:00
201157427,950633,2003-05-23 08:24:00+00:00,,Employee Injured In Fall onto Steel Bar,"IMPALED,TRENCH,FALL,STOMACH",D,1.0,12.0,B,A,1531,,,,2019-07-22 00:18:30+00:00
201157435,950633,2003-04-26 02:15:00+00:00,,Employee injured when finger amputated by belt and pulley,"AMPUTATED,BELT,FINGER,MACHINE OPERATOR,CAUGHT BETWEEN,PULLEY",,,,,,3259,,,,2019-07-22 00:18:30+00:00
201157443,950633,2003-10-08 19:45:00+00:00,,Employee is killed when struck by vehicle,"REPAIR,TRAFFIC CONTROL,TRUCK,STRUCK BY",I,,,C,C,1721,X,,,2019-07-22 00:18:30+00:00
201157450,950633,2003-04-28 12:05:00+00:00,,Employee injured from 16 foot fall,"FRACTURE,CARPENTER,STRUCK AGAINST,CONSTRUCTION,RAFTER,LACERATION,FALL",A,2.0,,B,A,1751,,,,2019-07-22 00:18:30+00:00
201157468,950633,2003-05-29 18:13:00+00:00,,Employee injured when finger caught by patty machine,"AMPUTATED,FINGER,MACHINE OPERATOR,FOOD PACKAGING MACH,CAUGHT BETWEEN",,,,,,2013,,,,2019-07-22 00:18:30+00:00
201157476,950633,2003-05-12 13:00:00+00:00,,Employee pinnned bewteen pallet and metal cross bar,"BATTERY,FRACTURE,METAL BAR,WAREHOUSE,PINNED,PALLET,JACK,LEG",,,,,,4225,,,,2019-07-22 00:18:30+00:00
201157484,950633,2003-05-11 14:00:00+00:00,,Employee' s Left Hand is Amputed When Caught in Machine,"AMPUTATED,MOLDING MACHINE,MACHINE OPERATOR,CAUGHT BY,LOCKOUT,PLASTIC MFG,HAND,WRIST",,,,,,3085,,,,2019-07-22 00:18:30+00:00
201157492,950633,2003-06-19 14:00:00+00:00,,Employee Fell Into Bathtub While Installing Shutters,"HEART ATTACK,CARDIOVASC DISEASE,FALL",,,,,,3999,,,,2019-07-22 00:18:30+00:00
201157500,950633,2003-05-16 15:00:00+00:00,,Employee's leg injured in forklift accident,"TIBIA,INDUSTRIAL TRUCK,PALLET,STORAGE RACK,LEG",,,,,,4225,,,,2019-07-22 00:18:30+00:00
201157518,950633,2003-05-28 07:00:00+00:00,,Employee's finger amputated in saw,"AMPUTATED,GLOVE,WORK RULES,SLIP,STRUCK AGAINST,CAUGHT BY,THUMB,LOCKOUT,METAL SAW,HAND",,,,,,3462,,,,2019-07-22 00:18:30+00:00
201157526,950633,2003-05-14 15:40:00+00:00,,Employee injured when struck by drop forge hammer,"FRACTURE,PIN,DROP HAMMER,STRUCK BY,HAND",,,,,,3462,,,,2019-07-22 00:18:30+00:00
201170388,950621,1997-06-01 03:00:00+00:00,,Employee injured when ATV motorcycle lands in ditch,"FRACTURE,TRAFFIC ACCIDENT,DITCH,AGRICULTURE,DRIVER,MOTORCYCLE,RIB,FACE",,,,,,161,,,,2019-07-22 00:18:30+00:00
201170396,950621,1997-06-27 09:50:00+00:00,,Employee's fingers amputated in roll forming machine,"AMPUTATED,FINGER,GLOVE,ROLLER--MACH/PART,CAUGHT BETWEEN,INEXPERIENCE,FORMING MACHINE,UNGUARDED,INATTENTION",,,,,,3444,,,,2019-07-22 00:18:30+00:00
201170404,950621,1997-07-23 17:00:00+00:00,,Employee killed when run over by tractor,"EJECTED,UNEVEN GROUND,AGRICULTURE,WORK RULES,FARM MACHINERY,STRUCK AGAINST,SEAT BELT,TRACTOR,RUN OVER,MOTOR VEHICLE",,,,,,161,X,,,2019-07-22 00:18:30+00:00
201170412,950621,1997-02-11 13:40:00+00:00,,Employee's thumb amputated by roll guard in printing press,"MAINTENANCE,PRINTING PRESS,AMPUTATED,WORK RULES,STRUCK AGAINST,THUMB,ROLLER--MACH/PART,PRESS OPERATOR,PRESS",,,,,,2752,,,,2019-07-22 00:18:30+00:00
201170420,950621,1997-06-11 14:13:00+00:00,,EMPLOYEE INJURED WHEN CRUSHED BY FRONT LOADER TIRE,"KNEE,FRACTURE,FRONT END LOADER,MECHANIC,BACK,CRUSHED,LOADER,LEG,TIRE",,,,,,7539,,,,2019-07-22 00:18:30+00:00
201170438,950621,1997-05-13 10:30:00+00:00,,FALL FROM LADDER,"FRACTURE,TELECOM WORK,UNSECURED,LADDER,UNDRGRD INSTALLATION,FALL,SLIPPERY SURFACE,MANHOLE,COMMUNICATION WORKER,LEG",,,,,,4813,,,,2019-07-22 00:18:30+00:00
201170271,950621,1997-04-08 11:45:00+00:00,,Carpenter injured in fall when scaffold shifts,"FRACTURE,HEAD,UNSECURED,CARPENTER,WORK RULES,CONSTRUCTION,FALL,FALL PROTECTION,SCAFFOLD,UNSTABLE POSITION",A,2.0,30.0,B,B,1521,,,,2019-07-22 00:18:30+00:00
201170289,950621,1997-05-03 18:30:00+00:00,,BURN - ELECTRICAL FAULT IN TEST INSTRUMENT,"BURN,CLOTHING,E GI V,ELECTRIC ARC,ELECTRICAL,ELECTRICAL TESTING,EQUIPMENT FAILURE,TEST EQUIPMENT,ELECTRICAL FAULT",,,,,,2421,,,,2019-07-22 00:18:30+00:00
201170297,950621,1997-04-24 11:00:00+00:00,,EMPLOYEE INJURED WHEN CRUSHED AGAINST TRUCK,"FRACTURE,UNCONSCIOUSNESS,WALL,OUTRIGGER,CONCRETE TRUCK,CONTROL LEVER,CRUSHED,RIB,VALVE,CONCRETE",H,,,A,B,1771,,,,2019-07-22 00:18:30+00:00
